filename,chroma_C,chroma_Csharp,chroma_D,chroma_Dsharp,chroma_E,chroma_F,chroma_Fsharp,chroma_G,chroma_Gsharp,chroma_A,chroma_Asharp,chroma_B,chroma_allPitches,tonnetz_dim1,tonnetz_dim2,tonnetz_dim3,tonnetz_dim4,tonnetz_dim5,tonnetz_dim6,tonnetz_allDims,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
metal.00020.au,0.4011853039264679,0.406529039144516,0.44945693016052246,0.45470163226127625,0.47893357276916504,0.4873583912849426,0.6026190519332886,0.57143235206604,0.5524832606315613,0.5312255024909973,0.5052791237831116,0.510886549949646,0.49600765,0.019381839065828774,-0.0531144076004445,0.016220674945123137,-0.006896790397935146,-0.011082823421395277,-0.005452827854969359,-0.006824055877298777,2521.0265614388722,2353.9933207217864,5229.129375271897,0.06956055,-141.18235778808594,78.69892883300781,-15.57528018951416,70.44712829589844,-7.852884292602539,22.485197067260742,-18.58487319946289,24.08404541015625,-10.205327033996582,23.155702590942383,-9.08030891418457,12.609930992126465,-16.073822021484375,-0.4378456175327301,-11.03670883178711,3.0417096614837646,-10.378986358642578,2.5045998096466064,-4.118971347808838,2.1928112506866455,metal
metal.00082.au,0.4355936646461487,0.43338510394096375,0.4780859649181366,0.6681922078132629,0.5800024271011353,0.5248111486434937,0.5074192881584167,0.4909254312515259,0.5826160907745361,0.534717857837677,0.5099784135818481,0.41356950998306274,0.51327485,-0.11092219977652845,-0.02443600923390458,0.034217164287745336,0.026771592856467546,0.0043443477048239545,0.016266116477356048,-0.008959831280673458,2234.1545418714454,2051.379142707814,4549.4095875326275,0.074537925,-124.91851806640625,101.97715759277344,-40.3629035949707,53.79327392578125,-21.62778091430664,26.12366485595703,-9.032837867736816,16.70952033996582,-13.35444450378418,10.03810977935791,-8.951123237609863,7.619688034057617,-11.72047233581543,1.4622069597244263,-12.858065605163574,2.207334518432617,-9.21394157409668,-2.9041266441345215,-2.8636667728424072,-7.468276500701904,metal
metal.00092.au,0.28045061230659485,0.377142071723938,0.5663646459579468,0.4258352518081665,0.36557212471961975,0.25049179792404175,0.22740931808948517,0.2846207618713379,0.30757132172584534,0.46554166078567505,0.3297947943210602,0.22294270992279053,0.341978,0.2392552043941246,0.056866010983040886,-0.06989034276083983,-0.05806108597559442,-0.023131805912991087,-0.008558643490403067,0.02274655620622276,1770.7578548246465,1946.898881068875,3881.805349115429,0.12516527,-135.45321655273438,112.32221221923828,-33.107913970947266,51.90414047241211,-19.889286041259766,18.56707000732422,-13.042142868041992,7.4165263175964355,-19.12922477722168,8.347365379333496,-13.370640754699707,2.234271764755249,-14.892851829528809,-2.3219826221466064,-17.12596321105957,-8.583932876586914,-16.426387786865234,-5.914973735809326,-11.433854103088379,-12.401103973388672,metal
metal.00030.au,0.6235371232032776,0.5055273175239563,0.41113895177841187,0.40831446647644043,0.6965045928955078,0.5391126275062561,0.3205917775630951,0.3300125002861023,0.36274513602256775,0.3984543979167938,0.3911292254924774,0.56219083070755,0.4624382,0.05577780472393498,-0.0011805107950962348,-0.03493112511932865,0.10610202266146807,0.0002163554585339049,-0.006616230536546137,0.01989471939882752,1097.2387260567743,1503.3593841894096,2455.8010304886893,0.18615045,-137.9144744873047,148.02838134765625,-27.51268768310547,62.44377899169922,8.125435829162598,26.056835174560547,-1.8726540803909302,13.767215728759766,4.481729507446289,8.0524320602417,2.84973406791687,4.9005303382873535,-6.534695625305176,-4.516221046447754,-4.643688201904297,-4.256619930267334,-5.911680221557617,-7.272390842437744,3.4727792739868164,5.569789886474609,metal
metal.00061.au,0.41923466324806213,0.38080930709838867,0.4111560881137848,0.5096346735954285,0.6751261353492737,0.5767163634300232,0.4819483757019043,0.541519045829773,0.5462954640388489,0.6196614503860474,0.5289329886436462,0.4193253219127655,0.50919664,0.074474134788626,-0.007002050169960024,-0.062047783678652595,0.04152772739408579,0.010517980133516968,0.013326682285056367,0.011799448458778596,2478.7086625261627,2177.129146597707,4805.826237583382,0.05909741,-143.76022338867188,82.83473205566406,-44.43235397338867,52.38216781616211,-4.764383316040039,33.20737075805664,-2.3409152030944824,24.809473037719727,-16.21828842163086,21.631633758544922,-9.113656044006348,13.733125686645508,-15.648442268371582,6.444793701171875,-10.100580215454102,6.699791431427002,-9.67906665802002,3.2247257232666016,-8.222991943359375,-0.5928525924682617,metal
metal.00055.au,0.5816903114318848,0.552263081073761,0.5127703547477722,0.44829005002975464,0.40206873416900635,0.42684683203697205,0.5299919843673706,0.4444456398487091,0.45020580291748047,0.4763946533203125,0.519256055355072,0.646765410900116,0.49924913,0.06976694455528376,-0.05947627995694262,0.10452477211148489,0.0006137067820852434,-0.03943852976262184,-0.0015664837121090697,0.01240402166952999,2906.1183534920774,2360.6633523879586,5525.339984229989,0.15618311,-51.565895080566406,66.14044189453125,-24.851682662963867,66.93826293945312,-20.2529239654541,32.03058624267578,-16.820091247558594,22.449840545654297,-11.028461456298828,21.372133255004883,-11.98880386352539,20.502002716064453,-10.083089828491211,15.009317398071289,-4.857384204864502,11.195897102355957,-7.572696208953857,4.178427696228027,-6.489891529083252,8.511735916137695,metal
metal.00004.au,0.5873929262161255,0.6252648830413818,0.6551110744476318,0.5918681025505066,0.5854507088661194,0.6593953371047974,0.6037232875823975,0.6508609652519226,0.6981492638587952,0.7171774506568909,0.6510280966758728,0.5914770364761353,0.6347416,0.0635509522877978,0.04837300602994308,-0.027260589854876945,-0.03137733054484937,0.01111230023421657,-0.00524430540307477,0.00985900545819265,3151.6564734813182,2794.523508600082,6598.6943857852375,0.040696017,-176.02935791015625,48.36882400512695,-8.444058418273926,44.88971710205078,10.091054916381836,12.29251766204834,2.7866880893707275,24.995689392089844,2.2985894680023193,15.509936332702637,2.5983572006225586,14.237468719482422,-2.318875789642334,9.53235149383545,-4.526456356048584,8.750393867492676,-8.278353691101074,5.801711559295654,-4.813275337219238,5.319769382476807,metal
metal.00085.au,0.4268495738506317,0.4362723231315613,0.36472055315971375,0.4450486898422241,0.46221646666526794,0.38153374195098877,0.5202389359474182,0.40481677651405334,0.4278579652309418,0.44756725430488586,0.4441846013069153,0.5324417948722839,0.4411458,0.03522379574061313,-0.15711179510043788,0.04504737442565295,0.03434564371514783,-0.0027168079093023234,-5.788810004474826e-05,-0.007544946204728592,2383.25429836859,2194.1862586707116,4960.205814512036,0.09475289,-116.80618286132812,89.00879669189453,-32.8609504699707,53.37202835083008,-16.778512954711914,29.23897933959961,-22.891368865966797,15.34324836730957,-6.183629989624023,9.565319061279297,-17.9434871673584,12.266039848327637,-12.352767944335938,3.2950596809387207,-11.069287300109863,3.586184024810791,-14.22104263305664,-0.9815059900283813,-4.009749889373779,-5.82457160949707,metal
metal.00076.au,0.40905866026878357,0.3582780361175537,0.47849753499031067,0.5988070964813232,0.7772716283798218,0.5746970772743225,0.38331520557403564,0.4144328236579895,0.5073503255844116,0.4358883500099182,0.4231141209602356,0.5911041498184204,0.4959846,0.09193967782075178,-0.023997331481393963,-0.008886737708645212,0.1380309257080111,-0.002845807740760973,-0.04742404494246602,0.02446944694258265,2573.4581920001297,2269.835556970981,5157.468607254205,0.058227576,-167.00828552246094,78.79579162597656,-24.464984893798828,71.03904724121094,-14.500303268432617,21.733503341674805,-11.89862060546875,22.569520950317383,-8.09363079071045,19.012956619262695,-11.781683921813965,6.697543621063232,-24.248716354370117,-6.879240036010742,-11.299678802490234,2.5569136142730713,-7.732470989227295,-0.7581901550292969,-6.580574989318848,-5.404326915740967,metal
metal.00027.au,0.42404985427856445,0.3960210978984833,0.4217508137226105,0.47817230224609375,0.4538456201553345,0.4856143891811371,0.40059781074523926,0.38893747329711914,0.5672429800033569,0.624373197555542,0.5928167700767517,0.46593397855758667,0.47494635,-0.058898519434419296,0.020879020452192622,-0.04578364631542848,-0.030673627245361722,-0.008886732053645294,-0.007921934541968854,-0.021880906523105318,2255.131009531656,2207.0584333972006,4664.811235680105,0.098653466,-102.47386169433594,93.88536834716797,-32.11509704589844,55.88151168823242,-2.808685779571533,29.805715560913086,-9.531167030334473,29.417573928833008,-9.194246292114258,18.726953506469727,-13.635522842407227,12.673171043395996,-10.571781158447266,4.924652099609375,-11.634410858154297,2.835407257080078,-8.30321216583252,4.7923688888549805,-2.7055063247680664,-1.049213171005249,metal
metal.00013.au,0.5960684418678284,0.6390541791915894,0.6844154000282288,0.5854604244232178,0.6677009463310242,0.7021040916442871,0.6307993531227112,0.6769261360168457,0.6998234987258911,0.6381474733352661,0.5719810128211975,0.5426401495933533,0.63626,0.06500220739378675,0.04810524183110384,-0.025837658025030696,-0.038314346074251514,0.007075484521476494,-0.006166116432456036,0.00831080220243804,2906.994208309755,2311.9913607196136,5565.808417017111,0.05388293,-150.85260009765625,61.964229583740234,-33.21682357788086,68.9559326171875,-9.669931411743164,22.702911376953125,-11.277612686157227,37.768646240234375,-9.445390701293945,21.877574920654297,-5.54907751083374,19.56764793395996,-7.956535816192627,11.50748348236084,-7.961309909820557,9.6265287399292,-9.378617286682129,3.764512538909912,-3.7119736671447754,2.4900074005126953,metal
metal.00042.au,0.3506149351596832,0.33738788962364197,0.32574209570884705,0.3942018747329712,0.5721120834350586,0.44505637884140015,0.34896135330200195,0.4186282753944397,0.6007183790206909,0.6407773494720459,0.44361937046051025,0.362648069858551,0.43670553,0.054956180747187215,-0.08468766121669848,-0.043913972890328716,0.1279145974791208,0.011867117549764791,0.01237727381949503,0.013085589248089896,2257.937987216557,2008.3580309068832,4235.9291165168215,0.062171318,-153.42816162109375,89.8987808227539,-51.981300354003906,50.673248291015625,-0.996898889541626,29.145057678222656,-12.080902099609375,27.83810043334961,-11.442434310913086,23.688690185546875,-9.915143966674805,7.366927623748779,-21.15943145751953,-5.054365158081055,-7.806894302368164,13.837297439575195,-1.8854637145996094,2.7426061630249023,-12.537676811218262,-6.907261848449707,metal
metal.00052.au,0.5368109345436096,0.526562511920929,0.49875280261039734,0.4502076208591461,0.5385439395904541,0.48231208324432373,0.5010234713554382,0.5796946287155151,0.6149698495864868,0.640561580657959,0.5251570343971252,0.5118400454521179,0.5338698,0.046351971730652614,0.005028694600254266,-0.09571834892316887,0.030265088973181947,-0.021423124257485857,0.011859869192608643,-0.003939308113993025,2396.188922557435,2069.1952009597994,4632.353221070186,0.14631906,-69.45508575439453,92.19703674316406,-41.46805953979492,69.25289154052734,-15.498908042907715,25.843914031982422,-8.421001434326172,18.775766372680664,-5.067591667175293,18.596824645996094,-9.8025484085083,15.407194137573242,-6.7804975509643555,7.065492153167725,-4.065876007080078,3.9877607822418213,-4.067068576812744,2.553690195083618,-0.9022011160850525,3.6326916217803955,metal
metal.00003.au,0.3994632065296173,0.39673975110054016,0.42075130343437195,0.4680453836917877,0.6151444315910339,0.5249317288398743,0.4312617778778076,0.5243729948997498,0.5977606773376465,0.6141310334205627,0.44624975323677063,0.4130432605743408,0.4876579,0.071748272509468,0.011544196678331302,-0.05260987546257494,0.060546388302202686,-0.0053865958534212105,0.005617479381006734,0.01524331092583528,2523.2024254114563,2199.3046185206545,4987.517843224333,0.092401765,-107.25440979003906,79.6615219116211,-44.5277099609375,55.157875061035156,-9.045072555541992,37.20497512817383,-5.436638355255127,29.452241897583008,-12.645245552062988,22.8930721282959,-4.835660934448242,17.228031158447266,-11.760037422180176,12.99003791809082,-10.01003646850586,4.969142436981201,-5.631783962249756,5.3129706382751465,0.11825171858072281,4.069392681121826,metal
metal.00037.au,0.4224873483181,0.5922349095344543,0.4753890037536621,0.5627982020378113,0.40876245498657227,0.3288845419883728,0.34156039357185364,0.3057388961315155,0.3306552469730377,0.25782546401023865,0.3362172544002533,0.3882124722003937,0.39589715,-0.10402240260058872,-0.09572219306048528,0.05653819554303143,-0.013725798502161126,-0.0042368720858257025,0.0003524295984258072,-0.02680277351793404,1983.172289292531,2035.1454351504285,4306.890430140661,0.07999599,-139.77352905273438,111.77420806884766,-37.06724166870117,39.6369514465332,-24.163904190063477,31.6400089263916,-10.6011381149292,28.950218200683594,-8.140889167785645,10.993443489074707,-12.407054901123047,14.864513397216797,0.2479725331068039,-0.5156817436218262,-19.59137535095215,-8.847774505615234,-14.411579132080078,-4.207590579986572,2.6460793018341064,10.486414909362793,metal
metal.00066.au,0.3805527985095978,0.41361042857170105,0.4398270845413208,0.4558345675468445,0.5282869338989258,0.40460366010665894,0.3977140486240387,0.49244362115859985,0.41864871978759766,0.47845378518104553,0.3570341169834137,0.397457480430603,0.4303723,0.12540692550107244,0.059869879948624485,-0.03269855425191066,0.0064558766909048135,0.008146033402510557,-0.01122932959447358,0.025991805282787984,2024.491398746052,1920.77161852256,3885.902153422274,0.05757239,-205.57064819335938,99.5141372680664,-39.83451843261719,62.214664459228516,-3.744760036468506,20.00479507446289,-1.9333550930023193,20.106420516967773,-16.126436233520508,15.922237396240234,-14.713733673095703,7.71588134765625,-19.216678619384766,-4.905368804931641,-3.72127103805542,2.8665504455566406,-6.711977481842041,-0.6091746687889099,-7.857723236083984,-1.7567241191864014,metal
metal.00095.au,0.5629006624221802,0.6418406963348389,0.5177150964736938,0.4775872528553009,0.5442066192626953,0.5037491321563721,0.5517662167549133,0.49471405148506165,0.518624484539032,0.4732322692871094,0.5252429842948914,0.5399647355079651,0.5292955,-0.019570793548325773,-0.09232016295424493,-0.06011351216037072,-0.013221371143895122,0.03851165389674555,-0.010375395438641775,-0.026181596891455515,2151.940430764037,2263.810870272032,4785.766884788283,0.11728708,-98.97677612304688,99.45539855957031,-21.68878936767578,45.44062423706055,-15.469616889953613,30.22503662109375,-3.239339828491211,30.0711612701416,-12.371113777160645,13.01045036315918,-7.857983112335205,17.04456901550293,-6.847837448120117,12.154144287109375,-4.500633716583252,9.829989433288574,-7.492016792297363,2.618457794189453,-2.3588168621063232,4.155543804168701,metal
metal.00046.au,0.5259749293327332,0.50398188829422,0.5001760125160217,0.4616965055465698,0.43768617510795593,0.48942723870277405,0.4083257019519806,0.4359845519065857,0.4379611313343048,0.4651997685432434,0.5925077199935913,0.529751718044281,0.48238945,-0.08457905109101638,0.014993910612759507,-0.0065970570626920425,-0.026326644036282452,0.012438078868677274,-0.013784676252187928,-0.0173092398267904,2632.3110150027574,2338.0711570948424,5343.798261673433,0.14349021,-60.58584213256836,79.7957763671875,-24.98900604248047,62.3784065246582,-15.8489990234375,27.862049102783203,-20.154827117919922,22.8674373626709,-10.760848045349121,17.565631866455078,-10.868644714355469,19.97096824645996,-8.519577026367188,10.737688064575195,-8.05814266204834,6.88228702545166,-8.03546142578125,1.3041492700576782,-5.830091953277588,2.8936569690704346,metal
metal.00017.au,0.47515466809272766,0.4469711184501648,0.516327977180481,0.5819807648658752,0.6264347434043884,0.6025794148445129,0.615086555480957,0.600311815738678,0.5850093364715576,0.6096056699752808,0.6662619113922119,0.6482182145118713,0.5811618,-0.022539110095906662,-0.010268089935335907,0.009742160593515785,-0.017531047819350942,-0.004815821005458274,0.0024967668668063785,-0.0071525235659550485,2533.5400671804364,2355.990978241344,5242.02764736804,0.06353052,-143.53076171875,79.7038345336914,-17.4848690032959,72.3479232788086,-8.716511726379395,25.522546768188477,-16.58371925354004,26.554227828979492,-11.239151000976562,22.782276153564453,-9.906282424926758,14.466830253601074,-14.216798782348633,2.702878475189209,-10.361809730529785,5.6568522453308105,-10.46781063079834,3.190037727355957,-4.76141357421875,1.6367720365524292,metal
metal.00081.au,0.4426884651184082,0.6407855153083801,0.4403487741947174,0.4622381329536438,0.5568565130233765,0.4886414706707001,0.7565763592720032,0.5741632580757141,0.5103825926780701,0.4595944285392761,0.4696952998638153,0.4102881848812103,0.5176882,-0.03254698954547144,-0.21852235747755627,-0.05556729184542881,-0.16740201698286264,0.032088584749138414,0.056316592770197196,-0.06427224638866402,1871.1366887472761,1859.8505955800326,3694.0268248803654,0.13299501,-81.39676666259766,125.13189697265625,-51.24816131591797,42.80561065673828,-18.575101852416992,25.912193298339844,-11.04185962677002,26.2379150390625,-14.377771377563477,18.15250015258789,-8.065342903137207,7.636175155639648,-2.3561761379241943,-1.3299834728240967,-3.2253096103668213,2.048586845397949,-5.300857067108154,0.2560040056705475,-5.212585926055908,-1.8314772844314575,metal
metal.00023.au,0.6527073383331299,0.5593611001968384,0.5546222925186157,0.549782931804657,0.5483174324035645,0.5142399668693542,0.44479691982269287,0.5446658134460449,0.5411096215248108,0.40995630621910095,0.46254390478134155,0.5459659099578857,0.52733916,-0.028813540878007804,0.04894392836893345,-0.005992059559868962,0.08447277091828158,0.002785906151807619,0.0171674058321728,0.01976073513888633,2221.5814395106245,2149.1089246593515,4633.419056337007,0.14293227,-106.6031265258789,88.7020263671875,-28.94254493713379,72.75704956054688,-19.386550903320312,31.566606521606445,6.611608505249023,29.14544105529785,0.7878875136375427,19.205604553222656,-4.682075500488281,19.6787109375,-5.474367618560791,7.117232799530029,-14.473481178283691,1.6295982599258423,-7.3356804847717285,-3.2235732078552246,4.277915000915527,4.621569633483887,metal
metal.00072.au,0.394131064414978,0.4858298897743225,0.5708194971084595,0.4264710545539856,0.39076173305511475,0.5113827586174011,0.5718033313751221,0.563443660736084,0.432895302772522,0.3563780188560486,0.31380075216293335,0.3275700509548187,0.4454406,0.025432634296986986,0.07783839395267347,0.05445565544039998,-0.07385567886710218,-0.015419242245136192,-0.014530626810260244,0.008986855961260172,2067.5019347642706,2105.6555014974774,4342.770775177639,0.13739167,-100.06857299804688,96.06129455566406,-32.288124084472656,63.864444732666016,-7.39816427230835,27.1640682220459,-6.4693708419799805,24.37000274658203,-9.894331932067871,12.870882034301758,-10.346518516540527,12.887872695922852,-10.730430603027344,4.174047946929932,-11.65787410736084,0.21115483343601227,-12.622791290283203,-4.140324592590332,-0.9690142273902893,-4.899207592010498,metal
metal.00062.au,0.4421301782131195,0.3969297409057617,0.434411883354187,0.49933239817619324,0.5587798357009888,0.41302984952926636,0.45349007844924927,0.4904702603816986,0.4983324110507965,0.5149860978126526,0.3701762855052948,0.41243550181388855,0.457042,0.1017303451599752,0.057084060731251045,-0.059509878208873754,-0.010156353339927513,0.008843386976817491,-0.004688115560896903,0.015550574293057418,1941.274586156237,1826.2886794835815,3714.086177675464,0.06419042,-170.20419311523438,112.8028335571289,-56.4820556640625,58.600711822509766,-1.3637290000915527,23.007591247558594,-1.7871646881103516,22.14725685119629,-16.03856658935547,17.91054344177246,-11.310811996459961,7.992858409881592,-13.971321105957031,-3.48219895362854,-5.412874698638916,5.467829704284668,-12.96471118927002,-5.012601852416992,-13.650863647460938,-4.925734996795654,metal
metal.00033.au,0.5243092179298401,0.37497830390930176,0.43477365374565125,0.5624876022338867,0.7018148899078369,0.5365832448005676,0.2803555130958557,0.2806127071380615,0.383524090051651,0.42320817708969116,0.576582133769989,0.6860838532447815,0.48044285,0.08186897477044372,-0.035924342566409376,-0.024070445487055565,0.09465992787661287,0.011978153957568403,-0.03110896390182098,0.016233884108223053,1720.7510111605877,1851.1474793704695,3871.038747552929,0.2009005,-101.13401794433594,118.6466064453125,-34.4935302734375,75.7033920288086,-6.93040132522583,18.03213882446289,8.307779312133789,12.589797019958496,5.153998851776123,7.6999664306640625,-9.696566581726074,14.525651931762695,-11.598488807678223,2.973358154296875,-0.6882206797599792,-3.832040309906006,1.0338215827941895,-11.062180519104004,1.665840744972229,-7.89174222946167,metal
metal.00091.au,0.3514425456523895,0.4046997129917145,0.28600171208381653,0.38113680481910706,0.5319303274154663,0.45227429270744324,0.42885056138038635,0.3288673758506775,0.43184468150138855,0.28370726108551025,0.24221841990947723,0.43873679637908936,0.3801425,0.025110213641370723,-0.11797137845417224,-0.07508211518001831,0.038380589164009764,0.0018891731816061135,-0.004137494424840605,-0.021968502012007594,1992.0383660188234,2143.3330569016503,4470.945792850928,0.085795484,-153.98898315429688,106.65372467041016,-11.177857398986816,47.502925872802734,-24.201940536499023,25.559167861938477,-14.095561027526855,19.225141525268555,-15.96041488647461,3.218043327331543,-11.800765991210938,13.385111808776855,-14.611475944519043,-0.09772144258022308,-13.83368968963623,-4.023321151733398,-9.143807411193848,0.017808860167860985,-7.201060771942139,-5.476445198059082,metal
metal.00007.au,0.5236149430274963,0.5977527499198914,0.653444766998291,0.5890306234359741,0.6256997585296631,0.5895875692367554,0.5275751352310181,0.6000054478645325,0.6913752555847168,0.6091150641441345,0.4862365126609802,0.48426899313926697,0.5814756,0.0294937624399744,-0.023397781672144725,0.029767621517446097,-0.007975163469804397,0.002183011315146219,-0.015449217865308366,0.0024370387108848114,2719.511023375494,2481.129152932645,5483.589218387471,0.045099527,-170.2733154296875,65.620849609375,-21.874420166015625,50.46182632446289,2.645796060562134,9.64797592163086,-2.376169443130493,22.467113494873047,-9.671523094177246,8.075020790100098,-7.499940872192383,13.061602592468262,-8.889830589294434,7.258552551269531,-9.007548332214355,4.534175395965576,-14.791802406311035,2.1051759719848633,-8.435102462768555,4.222161769866943,metal
metal.00056.au,0.522242546081543,0.5542590618133545,0.45940521359443665,0.4125303030014038,0.42611607909202576,0.38940104842185974,0.4623166620731354,0.4339584410190582,0.4729224741458893,0.45416510105133057,0.44657841324806213,0.5283952355384827,0.46352425,0.031658049702298866,-0.08555441259617065,0.04184184967030965,0.04020619312155778,-0.012184443919014881,-0.004117123713847959,0.0019750187108553284,2805.77331579737,2361.7916677816443,5391.386140969403,0.1631513,-49.90611267089844,71.6558609008789,-21.51905632019043,62.998512268066406,-21.620441436767578,27.13782501220703,-16.79190444946289,17.879844665527344,-10.250025749206543,20.46596908569336,-12.150983810424805,19.241437911987305,-10.676745414733887,11.16106128692627,-8.642964363098145,9.309760093688965,-4.547626495361328,5.438499450683594,-4.843326091766357,10.033177375793457,metal
metal.00047.au,0.45681023597717285,0.5573737025260925,0.680655300617218,0.5261905193328857,0.4063653349876404,0.4173281490802765,0.36743244528770447,0.33464697003364563,0.36530831456184387,0.4236891567707062,0.3115716576576233,0.3266115188598633,0.43116534,0.09148607874893712,0.07659614556481154,-0.02941523152363923,-0.08805619613955351,-0.04691350066512047,-0.0038185383593670715,-2.0207062322032207e-05,2733.9681883017006,2268.1830395083207,5197.737195928799,0.1410758,-65.42359161376953,73.82110595703125,-30.118106842041016,65.25907897949219,-17.564266204833984,26.474882125854492,-13.423527717590332,17.64498519897461,-11.296379089355469,19.812591552734375,-12.7086820602417,19.52680206298828,-11.493220329284668,6.465017318725586,-11.5088529586792,3.5709733963012695,-10.2863130569458,3.247279405593872,-4.7857890129089355,9.083245277404785,metal
metal.00016.au,0.48670297861099243,0.5485916137695312,0.5200738310813904,0.5120002031326294,0.5186501741409302,0.40524035692214966,0.3524806797504425,0.4580230116844177,0.5383078455924988,0.664155900478363,0.5784364342689514,0.4399915039539337,0.5018879,-0.02147560233895388,-0.020197350663239407,-0.06748656880424549,0.022498058993585233,-0.0058181605364723355,-0.017584139916956513,-0.018343960544380537,2599.497753641254,2136.043878667525,5001.523584777407,0.15625744,-41.49523162841797,79.79862976074219,-48.50648498535156,54.18193054199219,-14.972254753112793,22.921066284179688,-15.082737922668457,32.967315673828125,-14.064826011657715,16.29273223876953,-11.219541549682617,10.604351997375488,-12.06762981414795,3.7182140350341797,-5.814314842224121,10.078068733215332,-9.831615447998047,-5.931518077850342,-9.946425437927246,-9.187638282775879,metal
metal.00080.au,0.4616551995277405,0.5373141765594482,0.5321478247642517,0.48659422993659973,0.5778110027313232,0.5721115469932556,0.5314379334449768,0.4549059271812439,0.4080924689769745,0.42144355177879333,0.46829161047935486,0.5131955146789551,0.4970836,0.04232073218745029,-0.06596801385444796,-0.017276647939344667,-0.033905658729760625,0.00972072229739419,-0.009962644161510988,-0.012511918366703435,2415.362723406964,2458.8228389445744,5516.630111658933,0.096485995,-144.6296844482422,78.54327392578125,-12.694878578186035,57.09939193725586,-2.9814529418945312,36.39106750488281,-15.138069152832031,28.2866268157959,-8.952223777770996,20.339372634887695,-7.9412522315979,15.113457679748535,-3.9227991104125977,9.079206466674805,-3.751356363296509,8.129338264465332,-1.0243761539459229,2.0263516902923584,-3.4892327785491943,2.462233304977417,metal
metal.00022.au,0.2588632106781006,0.3917813003063202,0.31780683994293213,0.3959767520427704,0.6101880669593811,0.31889498233795166,0.24973152577877045,0.2560213506221771,0.43996402621269226,0.6745212078094482,0.30705583095550537,0.21916592121124268,0.36999747,0.1418167763955403,-0.08341721160470131,-0.14439430260672104,0.10924387605369583,0.03028425993253042,0.030084908040267783,0.013936384368435093,1971.4311992607281,2147.7165998708742,4425.7227355532195,0.13477722,-109.87059783935547,112.55022430419922,-5.442224979400635,67.05136108398438,-28.613313674926758,4.552668571472168,-23.93899154663086,21.249788284301758,-16.16268539428711,7.521200180053711,-11.93082046508789,18.550518035888672,-13.374090194702148,-6.716668605804443,-6.115657329559326,-9.363611221313477,0.29237237572669983,0.4708685278892517,-4.987636089324951,-6.120168209075928,metal
metal.00073.au,0.34041130542755127,0.44614654779434204,0.5494487285614014,0.6893802285194397,0.48238807916641235,0.329235702753067,0.33950209617614746,0.35111382603645325,0.370074599981308,0.3922916352748871,0.5119405388832092,0.3590018153190613,0.4300779,-0.159618454556231,-0.0018849148507986704,0.06594276050651655,-0.10629091822172748,0.04053470585544634,0.04040103662854144,-0.020152630773042225,2207.618903773146,2336.481443720454,4916.756373713022,0.21206357,-66.88500213623047,81.60420989990234,-16.533306121826172,63.41366195678711,3.85549259185791,31.072439193725586,-6.317044734954834,28.22241973876953,-13.03956413269043,17.830659866333008,-5.8855814933776855,13.893620491027832,-7.660547256469727,5.0784525871276855,-8.064468383789062,4.736105442047119,-11.108139038085938,-0.6551774740219116,-7.87524938583374,-5.000624656677246,metal
metal.00063.au,0.3506149351596832,0.33738788962364197,0.32574209570884705,0.3942018747329712,0.5721120834350586,0.44505637884140015,0.34896135330200195,0.4186282753944397,0.6007183790206909,0.6407773494720459,0.44361937046051025,0.362648069858551,0.43670553,0.054956180747187215,-0.08468766121669848,-0.043913972890328716,0.1279145974791208,0.011867117549764791,0.01237727381949503,0.013085589248089896,2257.937987216557,2008.3580309068832,4235.9291165168215,0.062171318,-153.42816162109375,89.8987808227539,-51.981300354003906,50.673248291015625,-0.996898889541626,29.145057678222656,-12.080902099609375,27.83810043334961,-11.442434310913086,23.688690185546875,-9.915143966674805,7.366927623748779,-21.15943145751953,-5.054365158081055,-7.806894302368164,13.837297439575195,-1.8854637145996094,2.7426061630249023,-12.537676811218262,-6.907261848449707,metal
metal.00032.au,0.40259450674057007,0.35216495394706726,0.5133055448532104,0.4601423442363739,0.5967549085617065,0.4561377763748169,0.4385133385658264,0.476992666721344,0.3940645754337311,0.39631354808807373,0.32907429337501526,0.4228086471557617,0.43657225,0.13557877602071747,0.021401358503122286,0.04425683900229868,-0.005922243978658371,-0.010097590170139703,-0.009926068572412468,0.029215178467487918,2152.9540845137185,2039.7055892524913,4237.910903966067,0.089857325,-125.55278778076172,100.59052276611328,-39.6584358215332,56.958194732666016,-16.84397315979004,22.387165069580078,-3.2872347831726074,16.517988204956055,-15.917267799377441,17.070724487304688,-9.856769561767578,14.497424125671387,-10.84085464477539,3.858441114425659,-9.898344993591309,1.2922477722167969,-10.824471473693848,-0.4918476343154907,-3.454514741897583,-1.0003033876419067,metal
