filename,mfcc1_delta,mfcc2_delta,mfcc3_delta,mfcc4_delta,mfcc5_delta,mfcc6_delta,mfcc7_delta,mfcc8_delta,mfcc9_delta,mfcc10_delta,mfcc11_delta,mfcc12_delta,mfcc13_delta,mfcc14_delta,mfcc15_delta,mfcc16_delta,mfcc17_delta,mfcc18_delta,mfcc19_delta,mfcc20_delta,genre
metal.00095.au,-0.11811767518520355,-0.07585866004228592,0.03766977787017822,0.023392029106616974,-0.00104726932477206,-0.015862010419368744,-0.009737840853631496,-0.008038523606956005,-0.00305298063904047,0.008521785959601402,0.0020815019961446524,-0.003457452869042754,-0.001677985885180533,0.005638564936816692,-0.011802817694842815,-0.012792752124369144,-0.000683534424751997,0.004470281768590212,-0.004615699406713247,-0.004618711303919554,metal
metal.00046.au,-0.008515770547091961,0.006584521383047104,-0.013757034204900265,-0.015397699549794197,-0.003193833865225315,0.008407041430473328,0.013129495084285736,-0.0048187365755438805,0.006078148260712624,0.004343658685684204,0.012538669630885124,-0.005801763851195574,0.002345429500564933,0.008616417646408081,0.009883617982268333,0.005177004262804985,0.0020118774846196175,-0.00277340947650373,-0.0060621583834290504,-0.0016823327168822289,metal
metal.00017.au,0.00555699598044157,-0.008721747435629368,0.007442999631166458,0.0011415736516937613,0.0006902655004523695,-0.005523067899048328,0.0019386480562388897,0.007352292072027922,-0.002129361964762211,-0.0012156954035162926,0.004004757851362228,-0.0044453805312514305,0.008462567813694477,-0.005949442274868488,-0.0014192031230777502,-0.0030647991225123405,0.0005112223443575203,-0.0073119280859827995,0.005357378162443638,-0.0023766853846609592,metal
metal.00081.au,0.11837631464004517,0.0033317795023322105,0.05273766815662384,-0.011548803187906742,-0.01766127161681652,-0.010852888226509094,0.008071284741163254,0.020055122673511505,-0.015673717483878136,0.016130466014146805,-0.003551661968231201,0.019770637154579163,0.0031146067194640636,0.01547817513346672,-0.0058685531839728355,0.005355361849069595,-0.01366879791021347,0.0013526243856176734,-0.006878605578094721,0.003242820966988802,metal
metal.00023.au,-0.06294094026088715,0.030402081087231636,0.03863733261823654,-0.010292950086295605,0.020148897543549538,-0.005827965680509806,-0.004487155936658382,-0.0046993824653327465,-0.023394864052534103,-0.014020035043358803,-0.0044378722086548805,-0.0027862675487995148,0.00823963899165392,-0.01497217919677496,-0.0036811588797718287,-0.0013404357014223933,-0.0005391648737713695,0.004230891820043325,-0.009880604222416878,-0.012277918867766857,metal
metal.00072.au,-0.004013368394225836,-0.0019156329799443483,0.014306200668215752,0.0049826051108539104,0.00821798574179411,0.007361226715147495,-0.004985755309462547,0.004357598256319761,0.0004401166515890509,0.008677853271365166,-0.0073064472526311874,0.002675189170986414,-0.0017139327246695757,0.006025098264217377,-0.00040166432154364884,-0.008339416235685349,0.00027927831979468465,0.003807354485616088,-0.001360585680231452,0.007627392653375864,metal
metal.00062.au,0.048251960426568985,-0.01938840001821518,0.0073243058286607265,-0.025279270485043526,-0.021983543410897255,-0.010011604987084866,0.0007093865424394608,0.003949915990233421,-0.006757382303476334,-0.017355244606733322,-0.02565142512321472,-0.010942412540316582,-0.007967461831867695,0.012939872220158577,-0.009110692888498306,0.0024351798929274082,-0.010263239033520222,0.012062331661581993,0.008232197724282742,-0.0028345570899546146,metal
metal.00033.au,0.10962893813848495,-0.07228950411081314,0.03984614089131355,-0.038257189095020294,0.008303562179207802,0.004020994994789362,-0.013963762670755386,-0.0031335041858255863,-0.01647721603512764,-0.00660505099222064,0.01928761787712574,-0.01681138202548027,0.009622876532375813,-0.004384210798889399,-0.0020702879410237074,-0.001133236917667091,-0.015288027934730053,0.013200431130826473,-0.007073552347719669,0.003142859088256955,metal
metal.00091.au,0.019322486594319344,-0.008139818906784058,0.004009321331977844,0.004629525821655989,0.0024603772908449173,0.003164294408634305,0.006697758566588163,0.0018872595392167568,0.007968143559992313,0.004970957525074482,-0.00185394287109375,-8.66058690007776e-05,0.00410831393674016,0.009319874458014965,-0.010741409845650196,0.015317525714635849,-0.0012987307272851467,0.008398287929594517,0.01048083696514368,0.007071132771670818,metal
metal.00007.au,0.012176885269582272,0.023452570661902428,0.0050591048784554005,-0.003822667757049203,0.012352164834737778,0.007544239517301321,0.01175824273377657,-0.006773688364773989,0.009118073619902134,-0.010399870574474335,-0.0032169476617127657,-0.007044269237667322,-0.004010586999356747,-0.012024170719087124,0.0046637458726763725,-0.0070570083335042,0.0006903827888891101,-0.002247426426038146,0.007626109290868044,0.00022235473443288356,metal
metal.00056.au,0.015238773077726364,-0.008761740289628506,0.010296559892594814,-0.00994038488715887,-0.0015174385625869036,0.015484422445297241,0.010983848012983799,0.010477475821971893,0.007287081331014633,-0.002011275617405772,-0.01748892478644848,-0.014864930883049965,-0.0044876099564135075,0.003040157724171877,0.005345097277313471,-0.0007311893859878182,0.004424880258738995,0.011280316859483719,0.002912279451265931,-0.0022167772985994816,metal
metal.00047.au,0.04384492337703705,-0.035663820803165436,0.022581635043025017,0.007591467350721359,0.009378195740282536,-0.012954635545611382,-0.011196520179510117,0.02055942825973034,-0.001234891009517014,0.016232332214713097,0.008009957149624825,0.014449899084866047,0.0067910728976130486,-0.00229386193677783,-0.012971973977982998,0.005604813806712627,-0.006702535320073366,0.004228592850267887,0.004724173806607723,0.006613516714423895,metal
metal.00016.au,-0.029391242191195488,-0.033561356365680695,0.012679991312325,0.00939150620251894,-0.0008978825062513351,0.008030548691749573,0.0021015596576035023,-0.006375727243721485,-0.018391553312540054,-0.003482831409201026,-0.0026091954205185175,0.010875696316361427,0.00245002843439579,0.011657788418233395,0.006254369392991066,0.01077897846698761,-0.009516214951872826,-0.008337118662893772,-0.014502638019621372,0.00013307628978509456,metal
metal.00080.au,0.0036941845901310444,0.033934373408555984,-0.0018138900632038713,0.014630720019340515,-0.004633787553757429,0.01657586358487606,0.0011934160720556974,-0.0054760705679655075,0.011727588251233101,0.003602636279538274,-0.0019940438214689493,-0.004041492938995361,-0.013402161188423634,-0.005143263842910528,0.0098708625882864,0.004310301970690489,0.010810311883687973,0.002832438563928008,-0.0029912234749644995,-0.01629776507616043,metal
metal.00022.au,0.031686410307884216,-0.019243882969021797,0.01132546178996563,-0.003154784208163619,-0.001249828957952559,0.01344165951013565,0.004734166897833347,0.000653597351629287,0.0013944647507742047,-3.2633659429848194e-05,0.0037535440642386675,-0.0023389928974211216,-0.0009018528508022428,0.006816233973950148,-0.008708735927939415,0.007725645788013935,-0.011909939348697662,0.0024517374113202095,-0.001382743357680738,0.002843429334461689,metal
metal.00073.au,0.0765586569905281,-0.02207498997449875,0.03443341702222824,-0.03163701668381691,-0.0036804378032684326,0.0010196651564911008,0.012616726569831371,-0.009278465993702412,0.006987227126955986,-0.011065994389355183,0.006933249067515135,-0.0003464677429292351,0.00989476591348648,-0.01018266100436449,-0.0025295461528003216,0.0029717502184212208,-0.0020986234303563833,-0.011741229332983494,0.0017945421859622002,0.01257779449224472,metal
metal.00063.au,0.02510279044508934,-0.07432091236114502,0.03763766959309578,-0.006176882889121771,-0.018741238862276077,0.012090806849300861,-0.0052780513651669025,0.00643240287899971,-0.001975989667698741,-0.0016661406261846423,-0.004547423217445612,-0.001896565081551671,0.0038409193512052298,0.013002379797399044,0.00961828138679266,0.016923703253269196,-0.002465845551341772,-0.00012999547470826656,-0.0015885442262515426,0.00032051163725554943,metal
metal.00032.au,0.0385223925113678,0.0017012959579005837,0.001620635623112321,0.012320262379944324,-0.011048872023820877,0.012700933031737804,-0.00966488104313612,-0.004880220629274845,-0.03712381795048714,0.007626514416188002,0.0032443588133901358,-0.0027791315224021673,-0.014353892765939236,-0.005062457639724016,0.005064005497843027,-0.005505814217031002,0.003653769614174962,-0.021319599822163582,-0.022104429081082344,-0.016576364636421204,metal
metal.00090.au,-0.017816349864006042,-0.02320440486073494,0.010496288537979126,-0.006250422913581133,-0.004846501164138317,0.004777072928845882,0.012023829855024815,0.00012214184971526265,-0.00810233410447836,0.004424787126481533,0.008524767123162746,0.0008630929514765739,0.0031543828081339598,0.011637271381914616,0.0031308161560446024,0.0027043723966926336,-0.007242940366268158,-0.0022826315835118294,-0.00018894589447882026,0.001483403379097581,metal
metal.00006.au,0.0005594122339971364,0.014893988147377968,-0.026598520576953888,0.02748313918709755,-0.0023923609405755997,0.0036137367133051157,0.0031332382932305336,-0.002330317161977291,-0.01733076572418213,-0.0018936722772195935,0.0039884960278868675,-0.0006507480866275728,-0.0015294583281502128,-0.011075278744101524,-0.0013994406908750534,0.002648597816005349,0.015401529148221016,0.000638785888440907,-0.001116888364776969,0.007498566526919603,metal
metal.00057.au,0.03181940317153931,-0.028869790956377983,0.025477513670921326,-0.01994709111750126,-0.001069193589501083,-0.0017431245651096106,-0.011103224009275436,-0.008825364522635937,-0.0015199016779661179,0.011136936023831367,-0.003104135859757662,0.00023417078773491085,-0.014972752891480923,0.002724487567320466,-0.0044217887334525585,0.00030564857297576964,-0.01035843975841999,0.004092088900506496,0.0030179780442267656,0.017328044399619102,metal
metal.00084.au,-0.05682859197258949,0.04365351423621178,-0.02923857793211937,0.00454160338267684,0.008510821498930454,0.013216963037848473,0.008737198077142239,-0.005971470847725868,0.00012131873518228531,-0.010281404480338097,0.005277079530060291,-0.0029452922753989697,0.008377976715564728,-0.01405264250934124,-0.00746040977537632,-0.008421070873737335,0.003585411934182048,-0.010412801057100296,-0.001969042466953397,-0.0028756391257047653,metal
metal.00077.au,-0.006835028994828463,-0.014824901707470417,-0.020533176138997078,0.017675643786787987,0.02223215624690056,0.0022433134727180004,-0.013837491162121296,-0.008518049493432045,0.012025179341435432,-0.007038028910756111,-0.0005877938237972558,-0.005582177545875311,-0.004745102021843195,-0.016580812633037567,0.0012597166933119297,-0.004420412704348564,0.001583932782523334,-0.005832643248140812,0.0018271964509040117,0.011103961616754532,metal
metal.00026.au,-0.0769166424870491,0.016959579661488533,-0.01839890144765377,-0.02111073210835457,0.0181631650775671,-0.0029761733021587133,0.01390291377902031,0.005031605716794729,0.011352085508406162,-0.011762822978198528,-0.0071720234118402,-0.00552657013759017,0.014189938083291054,-0.005546719767153263,0.0015182608040049672,-0.005477589089423418,-0.002232890808954835,-0.0027637577150017023,-0.005815770011395216,-0.013934425078332424,metal
metal.00012.au,-0.039325982332229614,0.028546804562211037,-0.019564371556043625,0.014744795858860016,0.013835975900292397,0.002663384424522519,-0.0066802017390728,0.002711761509999633,0.009138978086411953,-0.00627682451158762,-0.00859594065696001,-0.0026559128891676664,0.004928361624479294,0.00487322686240077,0.006114603485912085,0.004211923107504845,-0.0014737286837771535,-0.004518593195825815,-0.0018148163799196482,-0.003285312093794346,metal
metal.00043.au,0.011672241613268852,0.0031404709443449974,0.005312380380928516,-0.023614300414919853,-0.01736544817686081,0.016994522884488106,0.019536685198545456,-0.007256677374243736,-0.01010084617882967,0.005309301894158125,0.01596745289862156,-0.005292288493365049,-0.005087675526738167,-0.010325922630727291,-0.0012021149741485715,-0.00994016882032156,0.010771042667329311,0.0119478115811944,-0.010918396525084972,-0.01707514002919197,metal
metal.00053.au,-0.012433688156306744,0.0003221759689040482,-0.0029792077839374542,0.011039451695978642,0.002965295687317848,0.01089181937277317,0.0009837065590545535,0.009008440189063549,0.000861946027725935,0.0038661968428641558,-0.0012703125830739737,-0.002829787088558078,-0.009778446517884731,-0.006481188349425793,-0.00017463469703216106,0.008905348367989063,0.006551428232342005,0.012005901895463467,0.0060928151942789555,0.008460667915642262,metal
metal.00002.au,0.022702574729919434,-0.020894227549433708,0.03026980347931385,-0.005332897882908583,0.007813758216798306,0.004015330225229263,-0.007173535414040089,-0.003977308981120586,-0.010029745288193226,-0.0012412532232701778,-0.008206029422581196,0.006072008050978184,0.00046403740998357534,0.008120152167975903,0.00041978745139203966,0.000931090209633112,-0.014203168451786041,-0.009786657057702541,0.0021961010061204433,0.009157761000096798,metal
metal.00036.au,0.029555561020970345,-0.017596537247300148,0.015729553997516632,0.005683907773345709,0.0024033477529883385,-0.0074923220090568066,-0.010380693711340427,-0.010712082497775555,-0.0015263693640008569,-0.007851803675293922,-0.007033226545900106,-0.016421159729361534,-0.006379664409905672,-0.0065428586676716805,-0.0021383343264460564,-0.007997045293450356,0.0048277187161147594,0.0020901523530483246,0.006754074711352587,0.008548112586140633,metal
metal.00067.au,0.032332416623830795,-0.011551409028470516,0.019673481583595276,0.005144570488482714,-0.005074524786323309,0.010663015767931938,-0.012069015763700008,0.010063320398330688,-0.013003661297261715,0.008568824268877506,-0.008987890556454659,0.0048995306715369225,-0.0015333965420722961,0.0016723560402169824,0.0007633477216586471,0.00755793834105134,-0.007997995242476463,0.0023260388989001513,-0.001719617168419063,0.0001641333947191015,metal
metal.00094.au,0.0048631844110786915,0.006598719861358404,-0.013502487912774086,0.005186610389500856,0.0008863123366609216,0.016574537381529808,0.004868058022111654,0.015054335817694664,0.002142176730558276,-0.0021192701533436775,0.007696255575865507,0.01973913237452507,0.014657620340585709,0.00659297127276659,0.008706836961209774,0.004112303722649813,-0.0003078797017224133,0.0002807217533700168,-0.00042813707841560245,0.0047585610300302505,metal
metal.00019.au,-0.06243319436907768,0.02323039062321186,-0.00372506445273757,0.010294139385223389,0.023139972239732742,-0.01030214224010706,0.014851899817585945,0.005903806071728468,0.018059782683849335,0.008465970866382122,0.011501902714371681,-0.0071934983134269714,-0.005635628942400217,-0.004507844336330891,0.01937687397003174,0.014434869401156902,0.01003343891352415,-0.0009098661248572171,0.003985247109085321,-0.009911864064633846,metal
metal.00048.au,0.00781539361923933,0.0013885276857763529,-0.009664606302976608,0.006310123484581709,-0.0061920415610075,0.0018435121746733785,-0.0001829999964684248,0.002932936418801546,-0.000821405672468245,0.01040114276111126,-0.005768234375864267,-0.006362779997289181,-0.012291275896131992,0.0007289117784239352,-0.005243080668151379,0.004292413592338562,-0.006177141796797514,-0.00602611294016242,-0.002931713592261076,0.0001368976227240637,metal
metal.00058.au,0.017570314928889275,0.00011137116234749556,-0.006797825917601585,-0.030927317216992378,-0.021219924092292786,0.010708754882216454,0.0022104561794549227,-0.006222269963473082,-0.01350199244916439,-0.006509984377771616,-0.010736866854131222,0.0004348577931523323,0.00029612029902637005,-0.012193282134830952,-0.01129195373505354,-0.006444116588681936,-0.01108062919229269,-0.005627774633467197,-0.0012789450120180845,0.001617110101506114,metal
metal.00009.au,0.05589619651436806,0.005515096243470907,-0.013390578329563141,-0.023785937577486038,-0.0028183090034872293,-0.011571669019758701,-0.011643504723906517,0.014706287533044815,0.0058911885134875774,0.00882976595312357,-0.004124282859265804,-0.0007818012381903827,-0.00012178099859738722,0.004076762590557337,0.00033740600338205695,0.0019313019001856446,-0.0016651555197313428,0.006927617825567722,0.002526824362576008,0.010403587482869625,metal
metal.00029.au,0.10557164251804352,0.01923402212560177,-0.054159391671419144,0.020226141437888145,0.008744915947318077,-0.005235534626990557,-0.015661438927054405,-0.02215975895524025,-0.0077562397345900536,-0.004879826679825783,-0.0030669060070067644,0.009099692106246948,0.00383167015388608,0.00867333635687828,0.0026905497070401907,0.0028986691031605005,0.007893436588346958,0.0025555002503097057,-0.006724502891302109,0.0011654194677248597,metal
metal.00078.au,-0.03816862031817436,-0.01833794079720974,-0.006810368970036507,0.009807701222598553,0.027764594182372093,0.010077904909849167,0.01070905290544033,0.003006685758009553,0.007297852076590061,0.005084002390503883,-0.001868471154011786,0.006138749420642853,0.006920377258211374,-0.005946293938905001,0.005040295887738466,0.005737542174756527,0.0002515456289984286,0.0030698194168508053,-0.004567248746752739,-0.00026133109349757433,metal
metal.00068.au,-0.054149746894836426,0.013962963595986366,0.015336782671511173,-0.016029993072152138,-0.007916446775197983,0.0027366599533706903,0.012525474652647972,-0.009840321727097034,-0.001603587530553341,0.006174870301038027,0.004462207667529583,0.005658761132508516,0.004880568943917751,0.0030791510362178087,0.006364800035953522,-0.0064240992069244385,-0.0010550868464633822,0.0019944452214986086,0.0020242000464349985,0.0006676664343103766,metal
metal.00039.au,-0.10864516347646713,0.05369945615530014,0.014775514602661133,-0.03440646827220917,0.03451523929834366,-0.018539177253842354,0.009573455899953842,0.0017622356535866857,0.007488406263291836,-0.0037369222845882177,0.011250498704612255,-0.006145262625068426,0.007587586995214224,-0.0016478007892146707,0.004154606722295284,-0.003398784203454852,0.0022698906250298023,-0.006019562017172575,0.0075669847428798676,0.013891484588384628,metal
metal.00028.au,0.02829846926033497,0.00916869007050991,-0.011212443001568317,-0.008385205641388893,-0.0012291313614696264,-0.0035860640928149223,0.0031574892345815897,0.005644497461616993,0.013858243823051453,0.0015488371718674898,0.012571251019835472,-0.0008211454842239618,0.00033415554207749665,0.004705846309661865,0.012380761094391346,-0.002483838004991412,0.007670457940548658,0.00073689577402547,0.017261069267988205,0.011592650786042213,metal
metal.00079.au,0.06470276415348053,-0.04146094247698784,0.022529400885105133,0.014888417907059193,0.003157877828925848,-0.0012475063558667898,-0.01690211519598961,0.003614857792854309,-0.0016611089231446385,-0.0019350125221535563,-0.007005821913480759,0.004563057795166969,-0.0030940694268792868,-0.002196346875280142,-0.009892852045595646,0.006076965015381575,0.01685178279876709,0.010548300109803677,-0.013010001741349697,-0.004458992276340723,metal
metal.00069.au,-0.014241567812860012,0.03976954519748688,0.0068770479410886765,0.0050283074378967285,-0.0020011442247778177,-0.013927502557635307,0.004575193393975496,0.0008492065244354308,0.0013341231970116496,-0.005979446228593588,0.00033713658922351897,-0.003372274339199066,0.0007085929391905665,0.0014727548696100712,-0.002348341979086399,0.00032807097886689007,-0.0017781530041247606,0.0014748875983059406,0.0055085886269807816,-0.0036739001516252756,metal
metal.00038.au,0.05303974077105522,-0.015700530260801315,-0.010969521477818489,-0.012428146786987782,-0.001915972214192152,0.008653216995298862,0.010338490828871727,-0.0005790285649709404,0.003012946341186762,0.002218755427747965,-0.004342195112258196,-0.007960346527397633,-0.000702294462826103,-0.0010745238978415728,0.002345925895497203,0.004507812205702066,-0.00983176939189434,0.005736885126680136,-0.0010290503269061446,-0.0038017311599105597,metal
metal.00018.au,0.011961415410041809,-0.023296978324651718,-0.01383223570883274,-0.014719570986926556,-0.0030639697797596455,0.0020774216391146183,-0.01385736744850874,-0.007358939852565527,-0.008916342630982399,-0.0029046148993074894,-0.006494380999356508,-0.00631195493042469,-0.002512207254767418,-0.005071949679404497,0.005727335810661316,0.0012202145298942924,-0.006706429645419121,0.005363356787711382,-0.013720262795686722,0.003597983857616782,metal
metal.00049.au,0.011517147533595562,-0.015210575424134731,0.014599882066249847,-0.015518782660365105,0.010367901995778084,0.01137100625783205,0.00919525045901537,-0.008673692122101784,-0.002054415410384536,-0.004074803553521633,-0.00797552801668644,-0.009589842520654202,-0.007312715519219637,-0.001315611763857305,0.005841353442519903,0.006604015361517668,-0.001190727693028748,0.002071244874969125,0.0009147116215899587,-0.004637160804122686,metal
metal.00059.au,0.044510290026664734,-0.020789749920368195,0.01691543310880661,-0.019022231921553612,0.003932763822376728,0.015005131252110004,-0.0026202474255114794,0.013987109996378422,-0.00094788329442963,0.01333052758127451,0.0047453539445996284,-0.00033032571082003415,2.3587766918353736e-05,0.01332901418209076,0.0033077821135520935,0.007080556824803352,-0.0017316177254542708,0.004773402586579323,-0.013474428094923496,-0.010465949773788452,metal
metal.00008.au,-0.002690208377316594,-0.042191725224256516,0.021923473104834557,-0.017190156504511833,0.002024219138547778,-0.0059755416586995125,-0.0029034919571131468,-0.004709440749138594,0.000748613674659282,0.0073068104684352875,0.002529141027480364,0.008635561913251877,-0.004165847320109606,-0.008604076690971851,-0.004090386442840099,0.004887001123279333,0.002234970685094595,0.0037591143045574427,0.00261574680916965,-0.006978004705160856,metal
disco.00029.au,0.1146617978811264,-0.03135886415839195,-0.020253797993063927,0.04209943115711212,-0.00946128275245428,-0.008840156719088554,-0.011340875178575516,0.012576649896800518,0.02976047992706299,0.00595220597460866,0.030990777537226677,0.004689233377575874,0.01630791649222374,0.010290142148733139,-0.00041344657074660063,0.01425583939999342,0.012918530032038689,0.019515924155712128,0.013637807220220566,-0.010654080659151077,disco
disco.00078.au,0.14986729621887207,-0.008768332190811634,-0.013423070311546326,-0.013575092889368534,-0.012018091045320034,0.018154233694076538,0.0019855708815157413,0.022755807265639305,-0.005915199406445026,0.009964759461581707,0.0038338054437190294,0.006342994049191475,-0.010820803232491016,-0.0011871799360960722,-0.001199138117954135,0.002371550537645817,-0.002840185072273016,-0.010035314597189426,-0.009919840842485428,-0.008629956282675266,disco
disco.00068.au,-0.023570291697978973,0.007480204105377197,0.041142821311950684,0.010697252117097378,0.008689827285706997,0.022824566811323166,-0.015161421149969101,-0.008341699838638306,-0.00657571479678154,0.002009010873734951,0.00953406747430563,0.008902727626264095,0.02119109220802784,0.006891951896250248,-0.0014491166220977902,0.0027694643940776587,-0.006119479425251484,0.0048442417755723,-0.004361965227872133,-0.010396859608590603,disco
disco.00039.au,0.11145205050706863,-0.010042554698884487,-0.024070028215646744,0.029050489887595177,0.00841125100851059,0.000857259554322809,-0.0185153279453516,-0.00845451932400465,-0.004395005293190479,0.003643845673650503,0.004738590680062771,0.010291308164596558,0.01028569508343935,0.008945520035922527,0.008610080927610397,-0.00558154983446002,-0.01031951978802681,-0.0031528016552329063,0.019727852195501328,0.014895109459757805,disco
disco.00019.au,0.006395391654223204,0.021852530539035797,-0.04017290845513344,0.008140882477164268,-0.0038000019267201424,0.012318680994212627,0.006761366501450539,-0.001590147614479065,0.009213551878929138,0.00686663668602705,-0.005336541682481766,-0.0021907640621066093,-0.0031902696937322617,-0.0023146173916757107,0.0012480133445933461,0.004205593839287758,0.00255069462582469,0.001953894505277276,0.0028675254434347153,-0.001984118949621916,disco
disco.00048.au,0.0012595817679539323,0.003221188671886921,-0.010247749276459217,-0.01908503659069538,-0.0025826680939644575,-0.003094371408224106,0.014357921667397022,-0.01766105182468891,-0.011953783221542835,-0.0018850110936909914,-0.00293317181058228,0.006533090025186539,-0.0002689154935069382,-0.006972108501940966,0.00109188596252352,-0.0035043545067310333,0.0036749497521668673,0.004722557961940765,0.006299613509327173,0.01002662442624569,disco
disco.00058.au,-0.010766753926873207,-0.0010056529426947236,0.01928022690117359,-0.01901289075613022,-0.005921060685068369,-0.020695332437753677,-0.011705712415277958,0.0029241174925118685,-0.0014911819016560912,-0.02702195569872856,0.002408724743872881,-0.00892153661698103,0.00527962576597929,0.01898018643260002,-0.00012645847164094448,0.006694657262414694,-0.008880705572664738,-0.009642638266086578,-0.004530215635895729,-0.003210383467376232,disco
disco.00009.au,-0.05358296260237694,-0.0012688810238614678,-0.03318961337208748,-0.005239694844931364,-0.0052138427272439,-0.01311731431633234,-0.0014171478105708957,-0.005234314128756523,-0.0018108965596184134,-0.007973792962729931,-0.008021782152354717,-0.0028558692429214716,0.008087705820798874,0.002479176502674818,-9.061694436240941e-05,0.002681875368580222,0.006452637258917093,-0.0017566327005624771,-0.01452793087810278,-0.013308852910995483,disco
disco.00018.au,0.10357394814491272,-0.010091930627822876,-0.04097440093755722,-0.01269142422825098,-0.002972601680085063,-0.006836945191025734,-0.017702069133520126,-0.00955515168607235,-0.004692902322858572,0.00984361581504345,-0.0005618638824671507,-0.006992173381149769,-0.0016731902724131942,0.01074545830488205,0.008659977465867996,0.01019384153187275,0.004644881933927536,-0.015485993586480618,-0.010403698310256004,0.0066291275434195995,disco
disco.00049.au,0.02395581267774105,0.038712408393621445,-0.01145645696669817,-0.015992341563105583,0.007978217676281929,0.022942954674363136,0.01648399978876114,4.8087902541738003e-05,-0.006829984486103058,-0.0072877490893006325,-0.0034993940498679876,0.0013005038490518928,0.004382931627333164,0.0022204273846000433,0.005447049159556627,-0.0007159474189393222,0.00513845682144165,0.0023473103065043688,0.0007716279942542315,-0.006590937729924917,disco
disco.00059.au,0.11202464997768402,-0.071046382188797,-0.014158781617879868,0.00036872050259262323,0.0074397665448486805,0.02348826266825199,-0.014437764883041382,0.023071179166436195,0.00479931803420186,-0.011694568209350109,-0.020691780373454094,-0.00464743422344327,-0.006860968191176653,0.003533977083861828,-0.004976337309926748,-0.000514716375619173,0.01188020408153534,0.01762065291404724,-0.006502583157271147,-0.0051851049065589905,disco
disco.00008.au,0.04324006289243698,0.0006288167787715793,-0.009215491823852062,0.014191491529345512,-0.0020382266957312822,-0.012764218263328075,-0.012191621586680412,0.0013473370345309377,-0.00048381462693214417,0.0030054550152271986,-0.014456483535468578,0.002686095656827092,0.0066520594991743565,-0.006000597029924393,-0.0050489818677306175,-0.0017029965529218316,0.0003479105362202972,0.007886219769716263,0.021390995010733604,0.023239947855472565,disco
disco.00028.au,-0.0185055173933506,-0.031579967588186264,0.03456820547580719,-0.01330806128680706,0.016385920345783234,-0.011772948317229748,0.007798402104526758,-0.0017374729504808784,0.0003520275349728763,0.009890537708997726,-0.004549042321741581,0.0044041890650987625,0.0072335777804255486,0.00707015348598361,-0.006255550310015678,-0.0025333266239613295,0.0088672935962677,0.007716507185250521,0.0010941668879240751,-0.00847305916249752,disco
disco.00079.au,0.024364374577999115,-0.01069722231477499,0.004761057905852795,0.016216332092881203,-0.005818786099553108,-0.011624208651483059,0.001522177830338478,0.007189725060015917,0.0018013594672083855,0.012957647442817688,0.01733645796775818,0.020546438172459602,0.005658992100507021,-0.00692350510507822,-0.0031219872180372477,-0.0068443408235907555,-0.0028229819145053625,0.004695056471973658,0.006229915656149387,0.001441062893718481,disco
disco.00069.au,-0.06185448169708252,0.01599777489900589,0.024890277534723282,-0.029496178030967712,-0.014401738531887531,0.01705014519393444,0.010295748710632324,-0.0031669370364397764,-4.4713531679008156e-05,-0.013228200376033783,5.809078629681608e-06,-0.007222089916467667,-0.005733386147767305,-0.010690701194107533,0.015239273197948933,-0.002257660962641239,0.0018716913182288408,0.009855242446064949,-0.0047118752263486385,-0.007246058899909258,disco
disco.00038.au,-0.03522021323442459,0.03068949282169342,0.06846047192811966,0.04709451273083687,0.010075659491121769,0.017153393477201462,0.014872880652546883,0.006473013199865818,0.00760763930156827,0.02060302346944809,0.016475874930620193,0.007885366678237915,-0.0086476169526577,-0.006459030322730541,-0.009168442338705063,0.00396633381024003,-0.005410373210906982,0.002098702359944582,0.009198945946991444,0.006801079958677292,disco
disco.00081.au,0.0493401363492012,-0.0011198068968951702,-0.0026733113918453455,0.0007536188350059092,-0.004076206125319004,-0.012850371189415455,-0.002731430111452937,0.001617607893422246,0.005630294792354107,-0.010539060458540916,-0.019256435334682465,-0.01708938553929329,0.0007063599186949432,0.01734687015414238,0.004006682895123959,-0.0001665290183154866,0.00924514140933752,0.006698173005133867,-0.013550236821174622,-0.004401980899274349,disco
disco.00023.au,-0.03519226610660553,0.038067013025283813,0.020648889243602753,0.01866532675921917,0.03619373217225075,0.03216717764735222,0.024434398859739304,-0.0019582894165068865,0.016474943608045578,0.010623984970152378,0.0005129757337272167,0.00183908233884722,0.0046775187365710735,-0.002761340932920575,0.009323199279606342,0.009603869169950485,0.0013440309558063745,3.248245775466785e-05,-0.006775537505745888,-0.011891216970980167,disco
disco.00072.au,0.08907590061426163,-0.041613757610321045,0.004014620557427406,-0.007487421855330467,-0.020731138065457344,-0.035541485995054245,-0.026417378336191177,0.01415208913385868,-0.008573170751333237,-0.00292738969437778,0.02129407972097397,0.019303230568766594,0.0029883566312491894,-0.006344604305922985,-0.006623674649745226,0.012183824554085732,0.014903868548572063,0.009288107044994831,-0.006457109935581684,-0.0037106117233633995,disco
disco.00046.au,-0.05381103605031967,0.011720851995050907,-0.005922121927142143,-0.013637442141771317,-0.00213133217766881,-0.0075943246483802795,-0.006235616281628609,0.000389362801797688,0.010340651497244835,0.007516107056289911,0.002168752485886216,-0.0003473911783657968,0.004084511194378138,-0.005627482198178768,0.001226849970407784,0.0024172605480998755,0.011962632648646832,-0.005527593661099672,-0.0016389767406508327,-0.008209212683141232,disco
